Campaign,Ad Group,Keyword,Match Type,Status,Final URL
Marcas,Suzuki,jimny 4sport 2017,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp?marca=Suzuki
Marcas,Jeep,commander 2017,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp?marca=Jeep
Marcas,Chevrolet,cobalt 2018,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp?marca=Chevrolet
Marcas,Jeep,jeep 2018,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp?marca=Jeep
Marcas,Chevrolet,montana seminovo,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp?marca=Chevrolet
Marcas,Chevrolet,onix usado,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp?marca=Chevrolet
Marcas,Suzuki,vitara 2017,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp?marca=Suzuki
Marcas,Jeep,renegade 2022,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp?marca=Jeep
Marcas,Suzuki,suzuki 2021,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp?marca=Suzuki
Marcas,Jeep,jeep 2020,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp?marca=Jeep
Marcas,Volvo,xc40 2017,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp?marca=Volvo
Marcas,Volvo,xc40 seminovo,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp?marca=Volvo
Marcas,Volvo,xc40 2022,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp?marca=Volvo
Marcas,Volvo,p8 2019,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp?marca=Volvo
Marcas,Volvo,p8 2017,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp?marca=Volvo
Marcas,Volvo,xc40 2023,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp?marca=Volvo
Marcas,Volvo,p8 2023,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp?marca=Volvo
Marcas,Volvo,volvo 2022,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp?marca=Volvo
Marcas,Volvo,volvo usado,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp?marca=Volvo
Marcas,Volvo,volvo 2017,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp?marca=Volvo
Marcas,Volvo,xc40 2018,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp?marca=Volvo
Marcas,Volvo,xc40 2019,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp?marca=Volvo
Marcas,Volvo,volvo 2021,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp?marca=Volvo
Marcas,Volvo,xc40 usado,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp?marca=Volvo
Marcas,Volvo,volvo 2019,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp?marca=Volvo
Marcas,Volvo,volvo 2020,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp?marca=Volvo
Marcas,Volvo,p8 2021,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp?marca=Volvo
Marcas,Volvo,volvo 2023,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp?marca=Volvo
Marcas,Volvo,p8 2020,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp?marca=Volvo
Marcas,Volvo,p8 2022,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp?marca=Volvo
Marcas,Volvo,p8 2018,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp?marca=Volvo
Marcas,Volvo,xc40 2020,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp?marca=Volvo
Marcas,Volvo,p8 usado,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp?marca=Volvo
Marcas,Volvo,p8 seminovo,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp?marca=Volvo
Marcas,Volvo,volvo seminovo,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp?marca=Volvo
Marcas,Volvo,volvo 2018,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp?marca=Volvo
Marcas,Volvo,xc40 2021,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp?marca=Volvo
Concorrentes,Concorrentes,fator veículos,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,fiat allegro paulínia,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,original motors,Exact,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,benaia motors,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,vox motors,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,viva motors,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,arruda automoveis,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,ideal veiculos,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,dahruj campinas,Exact,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,alpha veículos,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,carlos cunha sumaré,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,f3 motors,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,ribeiro multimarcas,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,gran veículos,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,dahruj honda,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,phoenix automóveis,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,alpini veiculos,Exact,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,carlos cunha concessionária,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,nissan dahruj seminovos,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,icarros campinas,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,2021 motors,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,r7 motors,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,top mais veículos,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,wcar seminovos,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,well car veículos,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,azul veiculos campinas,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,maranello veículos,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,amoreiras multimarcas campinas,Exact,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,leo car campinas,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,hs automóveis,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,lex motors,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,ml multimarcas,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,sportcar,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,ideal veículos,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,bm brasil veículos,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,unimais veículos,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,auto classe multimarcas,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,azul veiculos paulinia,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,volpe veículos,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,alto nível veículos,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,henrique motors,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,rs veículos,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,red autos sumaré,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,dadica veículos,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,d2 motors,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,valcarfe,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,azul veículos,Exact,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,zacar veículos,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,z2 veículos,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,m2 veículos,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,duzzi automóveis,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Concorrentes,Concorrentes,vila real veiculos campinas,Exact,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Seminovos/Usados,Seminovos,seminovos em sp,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Seminovos/Usados,Seminovos,sedan seminovos,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Seminovos/Usados,Seminovos,seminovos em campinas,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Seminovos/Usados,Seminovos,concessionária atria campinas,Exact,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Seminovos/Usados,Seminovos,garagens de automóveis são paulo brasil,Exact,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Seminovos/Usados,Seminovos,atria veiculos,Exact,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Seminovos/Usados,Seminovos,carro seminovos campinas,Exact,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Seminovos/Usados,Seminovos,concessionária seminovos,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Seminovos/Usados,Seminovos,veiculos seminovo,Exact,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Seminovos/Usados,Seminovos,seminovos em sao paulo,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Seminovos/Usados,Seminovos,atria veiculos campinas,Exact,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Seminovos/Usados,Seminovos,atria campinas,Exact,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Seminovos/Usados,Seminovos,concessionária em americana,Exact,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Seminovos/Usados,Seminovos,concessionária lifan sp,Exact,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Seminovos/Usados,Seminovos,carros seminovos,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Seminovos/Usados,Usados,usados em campinas,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Seminovos/Usados,Usados,usados em sp,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Seminovos/Usados,Usados,carro usado sem entrada e sem consulta ao spc serasa,Exact,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Seminovos/Usados,Usados,carros usados em campinas,Exact,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Seminovos/Usados,Usados,preços usados,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Seminovos/Usados,Usados,loja de carros usados campinas,Exact,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Seminovos/Usados,Usados,comprar carros usados,Exact,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Seminovos/Usados,Usados,concessionária usados,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
Seminovos/Usados,Usados,carros usados,Phrase,Paused,https://www.atriaveiculos.com/estoque-carros-usados-seminovos-campinas-sp
